School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
Southern California Seminary,CA,Private NonProfit,33.33,59208.0,50.0,,0.0,,,False,,,,,,,,,,,,
La Sierra University,CA,Private NonProfit,43.87,98724.0,1462.0,45629.0,52.46,56.97,79.05,True,1048.0,580.0,590.0,510.0,57.8,740999.9999999999,0.12243502051983585,0.10054719562243503,0.16142270861833105,0.11901504787961696,43600.0,54600.0
Loma Linda University,CA,Private NonProfit,93.9,104988.0,1013.0,,,,,True,,,,,92.4,900000.0,0.2872655478775913,0.1688055281342547,0.29615004935834155,0.1855873642645607,71200.0,93600.0
The Master's University and Seminary,CA,Private NonProfit,32.97,96540.0,1448.0,40783.0,63.92,59.88,82.41000000000001,False,,,,600.0,65.10000000000001,680000.0,0.06284530386740332,0.08701657458563536,0.08494475138121547,0.09944751381215469,38600.0,52100.0
Loyola Marymount University,CA,Private NonProfit,63.470000000000006,141552.0,6564.0,70235.0,82.62,50.13999999999999,83.22,True,1320.0,700.0,690.0,650.0,76.4,813000.0,0.043875685557586835,0.10633759902498477,0.048446069469835464,0.10907982937233394,53000.0,71600.0
Marymount California University,CA,Private NonProfit,69.23,103776.0,515.0,51791.0,31.730000000000004,,64.91,True,,,,,53.0,708000.0,0.15922330097087378,0.10485436893203884,0.29514563106796116,0.22524271844660193,34300.0,42000.0
Menlo College,CA,Private NonProfit,17.169999999999998,112716.0,825.0,62162.0,53.55,64.51,71.13000000000001,False,,,,525.0,64.7,800000.0,0.08484848484848485,0.09333333333333334,0.10666666666666667,0.12363636363636364,42500.0,59700.0
Mills College,CA,Private NonProfit,48.19,121320.0,603.0,48360.0,65.24,91.14,62.3,True,1180.0,613.0,663.0,650.0,63.2,663000.0,0.2802653399668325,0.14262023217247097,0.23714759535655058,0.16583747927031509,40200.0,49500.0
Middlebury Institute of International Studies at Monterey,CA,Private NonProfit,81.91000000000001,117144.0,13.0,,,,,True,,,,,70.5,844000.0,3.923076923076923,6.461538461538462,2.6153846153846154,6.3076923076923075,47900.0,71900.0
Mount Saint Mary's University,CA,Private NonProfit,30.83,106788.0,2026.0,57689.0,58.96,89.33,75.0,True,1014.0,540.0,570.0,500.0,79.60000000000001,798000.0000000001,0.14659427443237907,0.09674234945705824,0.19693978282329713,0.09328726554787758,57700.0,63500.0
National University,CA,Private NonProfit,8.43,123480.0,7864.0,26208.0,46.67,89.36,45.45,True,,,,,77.2,835000.0,0.1228382502543235,0.04857578840284842,0.22914547304170904,0.06002034587995931,51900.0,59000.0
Newschool of Architecture and Design,CA,Private ForProfit,16.49,88476.0,359.0,50284.0,40.0,96.25,81.25,False,,,,,65.2,,0.18662952646239556,0.08635097493036212,0.20891364902506965,0.0584958217270195,39200.0,55100.0
San Francisco Bay University,CA,Private NonProfit,66.67,59316.0,6.0,,33.33,46.150000000000006,,False,,,,,,,,,,,,
Notre Dame de Namur University,CA,Private NonProfit,34.44,113280.0,211.0,,48.57,,,True,,,,510.0,74.6,815999.9999999999,0.5118483412322274,0.4312796208530806,1.033175355450237,0.6208530805687204,49000.0,63900.0
Occidental College,CA,Private NonProfit,74.25,134748.0,1835.0,76600.0,83.64,40.9,81.85,True,1378.0,730.0,730.0,690.0,67.7,812000.0,0.044141689373297,0.06485013623978202,0.048501362397820165,0.08719346049046321,40700.0,59400.0
Otis College of Art and Design,CA,Private NonProfit,14.12,91572.0,1030.0,66695.0,73.11,80.32000000000001,62.77,True,,,,,57.49999999999999,688999.9999999999,0.14854368932038836,0.08349514563106795,0.170873786407767,0.07281553398058252,35100.0,52400.0
Hope International University,CA,Private NonProfit,16.02,64020.0,657.0,46231.0,48.81,38.29,85.32,True,1029.0,540.0,560.0,510.0,54.2,681000.0000000001,0.2009132420091324,0.1476407914764079,0.2252663622526636,0.1796042617960426,36600.0,40700.0
Palo Alto University,CA,Private NonProfit,55.21,141420.0,76.0,,,,,True,,,,,,,,,0.6052631578947368,,,
Pacific Oaks College,CA,Private NonProfit,9.84,74976.0,496.0,,,26.67,,True,,,,,81.6,752000.0,0.07459677419354839,,0.20161290322580644,0.05040322580645161,39500.0,43100.0
Pacific States University,CA,Private NonProfit,,42504.0,2.0,,0.0,,,False,,,,,,,,,,,,
Pacific Union College,CA,Private NonProfit,93.51,76260.0,940.0,44714.0,51.24,59.17,70.27,True,1030.0,560.0,580.0,540.0,67.4,786000.0000000001,0.16170212765957448,0.2053191489361702,0.1723404255319149,0.17659574468085107,48600.0,61700.0
University of the Pacific,CA,Private NonProfit,52.53,130464.0,3493.0,64784.0,70.1,70.75,86.88,True,1221.0,680.0,660.0,630.0,80.10000000000001,868000.0,0.10277698253650157,0.12310334955625536,0.11909533352419124,0.11651875178929287,61000.0,84200.0
Pepperdine University,CA,Private NonProfit,49.61,153888.0,3457.0,75312.0,88.55,41.85,84.67,True,1314.0,720.0,690.0,650.0,77.9,839000.0,0.04628290425224183,0.11223604281168643,0.06190338443737344,0.07810240092565808,54100.0,77600.0
Pitzer College,CA,Private NonProfit,89.38000000000001,142668.0,922.0,75850.0,83.21,16.57,81.45,True,,,,,60.6,750999.9999999999,0.04013015184381779,0.06724511930585683,0.03253796095444685,0.05422993492407809,37300.0,51500.0
Point Loma Nazarene University,CA,Private NonProfit,100.0,124284.0,3209.0,53045.0,72.06,83.55,84.45,True,1210.0,640.0,650.0,610.0,73.8,797000.0,0.0732315363041446,0.12340292926145216,0.054222499220941106,0.11311935182299782,43600.0,54400.0
Pomona College,CA,Private NonProfit,94.15,164568.0,1462.0,74438.0,93.99,8.62,85.82,True,,,,770.0,63.9,852000.0,0.03967168262653899,,0.02667578659370725,0.0253077975376197,51200.0,77300.0
University of Redlands,CA,Private NonProfit,97.03,122880.0,2810.0,68156.0,71.22,68.65,75.1,True,1135.0,620.0,630.0,,75.7,800000.0,0.0911032028469751,0.1601423487544484,0.12669039145907474,0.15800711743772242,48700.0,57700.0
Samuel Merritt University,CA,Private NonProfit,51.870000000000005,132912.0,692.0,,,,,True,,,,,96.0,946000.0,0.24277456647398843,0.1329479768786127,0.34971098265895956,0.1936416184971098,97200.0,111200.0
San Diego State University,CA,Public,51.790000000000006,134028.0,31293.0,23367.0,75.96000000000001,36.7,88.88000000000001,True,1207.0,660.0,640.0,,70.1,803000.0000000001,0.1274086856485476,0.06528616623526028,0.10794746428913815,0.052312018662320645,41600.0,55900.0
University of San Diego,CA,Private NonProfit,50.53,150936.0,5454.0,70440.0,80.47999999999999,58.7,84.22,True,,,,650.0,81.3,847000.0,0.03887055372203887,0.09460946094609461,0.05500550055005501,0.09790979097909791,54800.0,71100.0
San Francisco Art Institute,CA,Private NonProfit,78.95,94596.0,22.0,70023.0,39.24,94.67,0.0,True,,,,,48.9,615000.0,2.772727272727273,2.227272727272727,3.090909090909091,2.227272727272727,28400.0,38600.0
San Francisco Conservatory of Music,CA,Private NonProfit,100.0,172104.0,243.0,69135.0,69.23,45.62,79.25,False,,,,,,519000.0,,0.09876543209876543,,,,30800.0
San Francisco State University,CA,Public,50.45,132444.0,23411.0,24513.0,55.21,84.09,82.28999999999999,True,1030.0,560.0,570.0,,67.9,785000.0,0.15817350817991543,0.05283840929477596,0.16872410405365,0.056853615821622315,42100.0,54700.0
University of San Francisco,CA,Private NonProfit,41.83,143748.0,5810.0,69987.0,71.5,70.3,76.44999999999999,True,1248.0,670.0,660.0,620.0,79.0,840000.0,0.07349397590361446,0.11187607573149742,0.07779690189328743,0.09741824440619622,58500.0,74000.0
William Jessup University,CA,Private NonProfit,26.340000000000003,88392.0,1279.0,50819.0,52.580000000000005,65.21000000000001,68.95,True,,,,550.0,64.3,653000.0,0.053166536356528536,0.05629397967161845,0.12900703674745895,0.11727912431587177,38400.0,45100.0
San Jose State University,CA,Public,44.8,127740.0,27614.0,25747.0,65.58,67.36999999999999,86.19,False,1127.0,630.0,610.0,,72.5,818000.0,0.1183457666401101,0.03628594191352213,0.11740421525313247,0.045918736872600854,47200.0,63800.0
Santa Clara University,CA,Private NonProfit,68.17999999999999,153900.0,5606.0,74297.0,91.95,50.72,92.51,False,1367.0,750.0,700.0,,83.3,893000.0,0.033535497681056015,0.09257937923653228,0.03995718872636461,0.10899036746343203,63900.0,85300.0
Scripps College,CA,Private NonProfit,76.55999999999999,143256.0,930.0,77588.0,87.85,35.13,80.21000000000001,True,1406.0,750.0,730.0,730.0,66.4,831000.0,0.03655913978494624,0.06666666666666667,0.026881720430107527,0.060215053763440864,44400.0,61800.0
Shasta Bible College and Graduate School,CA,Private NonProfit,,50676.0,28.0,18260.0,75.0,100.0,100.0,False,,,,,,,,,,,,
Simpson University,CA,Private NonProfit,100.0,77304.0,696.0,46394.0,42.5,59.72,71.72,True,1099.0,580.0,605.0,530.0,57.2,668000.0,0.28304597701149425,0.15086206896551724,0.35919540229885055,0.15804597701149425,35100.0,39900.0
Saint Mary's College of California,CA,Private NonProfit,24.49,130428.0,2461.0,69071.0,73.34,77.31,81.01,True,1174.0,623.0,630.0,610.0,74.1,830000.0,0.08573750507923608,0.13693620479479887,0.1011783827712312,0.17147501015847216,48600.0,63600.0
Sonoma State University,CA,Public,51.38,125616.0,7231.0,26537.0,60.09,89.12,79.49000000000001,True,1050.0,560.0,590.0,,67.60000000000001,765999.9999999999,0.11436869036094592,0.09929470336053105,0.12086848292075784,0.09168856313096391,41200.0,53200.0
Vanguard University of Southern California,CA,Private NonProfit,95.4,96876.0,1995.0,48086.0,62.62,49.99,74.64,True,1050.0,560.0,580.0,,63.8,676000.0000000001,0.10025062656641603,0.13984962406015036,0.14135338345864662,0.12130325814536341,40700.0,48800.0
Southern California Institute of Architecture,CA,Private NonProfit,57.49999999999999,136452.0,249.0,70734.0,76.47,67.30000000000001,93.1,False,1180.0,685.0,651.0,570.0,80.30000000000001,774000.0000000001,0.20883534136546184,,0.11646586345381527,,45300.0,44200.0
University of Southern California,CA,Private NonProfit,61.83,183612.0,19521.0,77362.0,91.67,16.11,91.28,True,1441.0,790.0,740.0,750.0,81.10000000000001,862000.0,0.048409405255878286,0.06818298242917883,0.055837303416833156,0.06136980687464782,61400.0,88800.0
Thomas Aquinas College,CA,Private NonProfit,98.57,110592.0,462.0,38164.0,84.27,85.53,93.16,False,1297.0,660.0,720.0,700.0,66.7,698999.9999999999,,0.10606060606060606,,0.09090909090909091,30300.0,45900.0
Epic Bible College & Graduate School,CA,Private NonProfit,37.93,25176.0,117.0,,20.0,,,True,,,,,53.1,579000.0,0.46153846153846156,,0.717948717948718,,29300.0,32600.0
Walden University,MN,Private ForProfit,7.720000000000001,86316.0,7595.0,,,,33.33,True,,,,,74.8,845000.0,0.02804476629361422,0.01803818301514154,0.3146807109940751,0.05859117840684661,46100.0,62500.0
Westmont College,CA,Private NonProfit,63.68000000000001,115668.0,1226.0,64240.0,72.0,70.16,74.57000000000001,True,1259.0,680.0,690.0,640.0,62.6,775000.0,0.0464926590538336,0.14110929853181076,0.057096247960848286,0.13784665579119088,38600.0,58000.0
Whittier College,CA,Private NonProfit,73.08,102888.0,1488.0,61052.0,63.4,72.33000000000001,72.82,True,,,,560.0,66.4,780000.0,0.0678763440860215,0.08602150537634409,0.09543010752688172,0.12163978494623656,37500.0,50900.0
Woodbury University,CA,Private NonProfit,31.0,91176.0,1019.0,55032.0,60.28,70.39999999999999,72.28,True,,,,,62.8,780000.0,0.21099116781157998,0.09617271835132483,0.21099116781157998,0.08047105004906771,37300.0,52100.0
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,CA,Private NonProfit,52.94,78300.0,135.0,27734.0,14.81,72.86,87.27000000000001,False,,,,,,,0.13333333333333333,,,,,
Adams State University,CO,Public,43.44,76176.0,1612.0,22317.0,32.14,99.88,59.29,False,1004.0,540.0,550.0,,52.1,703000.0,0.304590570719603,0.08746898263027296,0.28970223325062033,0.12965260545905707,28800.0,38100.0
University of Colorado Denver/Anschutz Medical Campus,CO,Public,69.15,125652.0,11392.0,22702.0,44.440000000000005,66.3,72.84,True,1123.0,600.0,610.0,,73.2,803000.0000000001,0.1133251404494382,0.05925210674157303,0.11955758426966293,0.05591643258426966,48700.0,71200.0
University of Colorado Colorado Springs,CO,Public,58.92,96732.0,9839.0,22169.0,44.97,89.61,70.77,True,,,,,66.9,750000.0,0.07460107734525867,0.05508689907510926,0.09767252769590405,0.07195853237117593,37300.0,49300.0
University of Colorado Boulder,CO,Public,74.31,135408.0,29779.0,31034.0,72.47,84.2,84.98,False,1268.0,680.0,670.0,,68.8,796000.0000000001,0.04466234594848719,0.07703415158333053,0.043117633231471844,0.07179556062997414,42700.0,59700.0
Colorado Christian University,CO,Private NonProfit,17.169999999999998,80136.0,4804.0,46894.0,60.79,,82.37,True,,,,,60.2,705000.0,0.05203996669442131,0.04454621149042465,0.11594504579517069,0.0664029975020816,37600.0,44600.0
Colorado College,CO,Private NonProfit,86.05000000000001,136188.0,2023.0,74760.0,87.98,13.6,86.17,True,,,,,59.3,744000.0000000001,0.023232822540781017,0.05190311418685121,0.018783984181908058,0.05437469105289174,35900.0,49900.0
Colorado School of Mines,CO,Public,71.64,148368.0,5173.0,36107.0,84.17,54.97,91.87,False,1372.0,740.0,700.0,650.0,89.5,917000.0,0.03537599072105162,0.06978542431857723,0.038275662091629616,0.09800889232553645,74700.0,95600.0
Colorado State University-Fort Collins,CO,Public,72.43,125100.0,23332.0,27513.0,70.21,83.52000000000001,84.99,True,1199.0,640.0,640.0,,69.69999999999999,800000.0,0.06218926795816904,0.09429110234870564,0.07041830961769244,0.09999142808160466,39900.0,53400.0
Colorado Technical University-Colorado Springs,CO,Private ForProfit,,85224.0,24504.0,23174.0,23.08,,47.84,True,,,,,54.900000000000006,779000.0000000001,0.4151975187724453,0.057337577538361086,0.5089373163565132,0.041013712047012735,34100.0,51300.0
University of Denver,CO,Private NonProfit,50.73,134664.0,5683.0,69469.0,75.46000000000001,60.67,84.14,True,1296.0,680.0,680.0,630.0,78.9,825000.0,0.048565898293155024,0.07830371282773183,0.04751011789547774,0.08270279781805384,49000.0,65400.0
Fort Lewis College,CO,Public,98.44,87444.0,3205.0,23881.0,42.21,91.51,68.10000000000001,True,1037.0,580.0,590.0,,53.0,658000.0,0.15351014040561622,0.09141965678627145,0.13229329173166926,0.10764430577223089,30500.0,39400.0
Colorado Mesa University,CO,Public,57.93000000000001,84708.0,8146.0,22143.0,37.0,75.44,75.0,True,,,,,59.0,679000.0000000001,0.10311809477043948,0.05352320157132335,0.1894181193223668,0.10397741222685981,34200.0,42300.0
Metropolitan State University of Denver,CO,Public,100.0,85068.0,17255.0,19975.0,32.029999999999994,83.33,61.01,True,973.0,540.0,550.0,,64.0,710999.9999999999,0.1709649376992176,0.06096783541002608,0.2161112720950449,0.07221095334685598,36100.0,44200.0
Naropa University,CO,Private NonProfit,31.49,75972.0,318.0,51142.0,31.15,100.0,55.56,True,,,,,25.4,454000.0,0.3081761006289308,0.07232704402515723,0.18867924528301888,,19600.0,27800.0
Nazarene Bible College,CO,Private NonProfit,100.0,53748.0,351.0,,55.56,,,True,,,,,56.3,580999.9999999999,0.21367521367521367,0.05982905982905983,0.24786324786324787,,32100.0,34400.0
University of Northern Colorado,CO,Public,60.33,92904.0,7531.0,23864.0,51.74999999999999,87.7,70.15,True,1099.0,590.0,610.0,,68.5,767000.0,0.10118178196786615,0.15562342318417208,0.14274332757933875,0.16412163059354667,35300.0,47100.0
Regis University,CO,Private NonProfit,40.62,88080.0,3071.0,51593.0,67.08,78.2,72.97,True,1143.0,600.0,620.0,570.0,80.7,807000.0,0.15434711820253988,0.1475089547378704,0.1973298599804624,0.13708889612504072,54100.0,62700.0
Rocky Mountain College of Art and Design,CO,Private ForProfit,23.46,55788.0,1625.0,24570.0,38.89,,57.49999999999999,True,,,,,49.6,567000.0,0.040615384615384616,0.056,0.08369230769230769,0.05846153846153846,30500.0,36700.0
Colorado State University Pueblo,CO,Public,52.25,85860.0,3275.0,21950.0,36.94,94.31,68.26,True,1022.0,550.0,560.0,,64.3,696999.9999999999,0.18442748091603053,0.09068702290076336,0.3413740458015267,0.18167938931297709,39100.0,41600.0
United States Air Force Academy,CO,Public,98.8,118224.0,4307.0,,87.32,13.43,93.35,False,1371.0,730.0,700.0,,,,,,,,,
Western Colorado University,CO,Public,77.78,79524.0,1682.0,24194.0,50.45,88.5,67.25999999999999,False,1110.0,590.0,600.0,,53.5,723000.0,0.13793103448275862,0.15695600475624258,0.13436385255648037,0.14447086801426873,32500.0,43400.0
Albertus Magnus College,CT,Private NonProfit,40.99,89712.0,1076.0,49375.0,49.04,81.26,71.95,True,,,,,75.2,794000.0000000001,0.03066914498141264,0.01858736059479554,0.03810408921933085,0.01486988847583643,45200.0,56000.0
Bais Binyomin Academy,NY,Private NonProfit,,54996.0,35.0,27810.0,100.0,70.83,52.94,False,,,,,,,,,,,,
University of Bridgeport,CT,Private NonProfit,30.82,95220.0,2338.0,53853.0,39.59,70.95,67.66,True,1026.0,550.0,580.0,490.0,60.4,725000.0,0.03934987168520103,0.019674935842600515,0.0658682634730539,0.028229255774165955,35600.0,47100.0
Central Connecticut State University,CT,Public,48.51,118320.0,8402.0,22518.0,52.07000000000001,64.85,78.23,False,1062.0,570.0,580.0,550.0,73.4,809000.0000000001,0.01594858367055463,0.012854082361342537,0.01940014282313735,0.011901928112354201,40800.0,51600.0
Charter Oak State College,CT,Public,0.0,,1471.0,16369.0,,,50.0,True,,,,,78.5,728999.9999999999,0.01699524133242692,,0.03467029231815092,0.012236573759347382,48200.0,43700.0
Connecticut College,CT,Private NonProfit,73.7,117312.0,1711.0,74590.0,81.93,37.72,86.67,True,1400.0,730.0,720.0,,76.8,815000.0,,0.030391583869082407,0.01636469900642899,0.04208065458796026,44400.0,62900.0
University of Connecticut,CT,Public,68.66,158196.0,18658.0,33896.0,83.03,56.09,92.99,True,1294.0,710.0,680.0,650.0,78.0,871000.0,0.014631793332618716,0.025833422660520956,0.014524600707471327,0.02588701897309465,49800.0,66000.0
Eastern Connecticut State University,CT,Public,100.0,112020.0,4104.0,27425.0,55.92,69.69999999999999,76.02,True,,,,,69.3,793000.0,0.014376218323586744,0.014376218323586744,0.012914230019493177,0.020955165692007796,36800.0,49000.0
Fairfield University,CT,Private NonProfit,100.0,137964.0,4319.0,67080.0,82.37,56.13,91.65,True,1281.0,670.0,670.0,,85.3,903000.0,0.008566797869877286,0.04978004167631396,0.011345218800648298,0.038434822875665665,56500.0,80100.0
University of Hartford,CT,Private NonProfit,43.22,91968.0,4378.0,57475.0,54.61,77.41,81.39999999999999,True,1129.0,600.0,610.0,,68.30000000000001,772000.0,0.020100502512562814,0.06601187756966652,0.020785746916400182,0.05573321151210599,40300.0,51700.0
Holy Apostles College and Seminary,CT,Private NonProfit,45.45,56976.0,195.0,,100.0,,60.0,True,,,,,,,,,,,,
Mitchell College,CT,Private NonProfit,100.0,86244.0,571.0,48699.0,59.440000000000005,74.22,70.16,False,,,,,45.5,609000.0,0.04553415061295972,0.03327495621716287,0.08056042031523643,0.06654991243432574,28200.0,34000.0
University of New Haven,CT,Private NonProfit,36.53,122700.0,5078.0,58438.0,64.66,91.1,78.52,True,1147.0,600.0,620.0,570.0,73.1,830000.0,0.018511224891689642,0.02382827884994092,0.0265852697912564,0.05730602599448602,40500.0,54600.0
Paier College,CT,Private ForProfit,,59640.0,122.0,22945.0,61.53999999999999,94.49,87.5,True,,,,,57.6,570999.9999999999,,,,,29600.0,33900.0
Post University,CT,Private ForProfit,5.53,72732.0,12630.0,30161.0,25.14,,60.47,True,,,,510.0,58.7,730999.9999999999,0.011876484560570071,0.0028503562945368173,0.12359461599366588,0.0110055423594616,40000.0,46500.0
Quinnipiac University,CT,Private NonProfit,42.46,135072.0,6787.0,66237.0,76.2,82.39,88.82,True,,,,590.0,85.5,892000.0,0.008987770738175924,0.054368645940769116,0.010019154265507589,0.049801090319728895,53800.0,67700.0
